Name,LB,SMI,Atomic_Symbol,DFT_BF3_Affinity,Atomic_Number,Degree,Free_SASA,Atomic_Charge,Radial_Charge_1,Radial_Charge_2,Radial_Charge_3,Radial_Charge_4,Radial_Charge_5,Radial_Charge_6,Radial_Charge_7,Radial_Charge_8,Radial_Charge_9,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nHetero,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n5Ring,n6Ring,nHRing,n5HRing,n6HRing,naRing,n6aRing,naHRing,n6aHRing,nARing,n5ARing,n6ARing,nAHRing,n5AHRing,n6AHRing,nFRing,nFARing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW
312_O1,312,COCC(=O)Br,O,42.1228295,8,2,10.95822801,-0.37596,-0.22415,0.28957,0,0,0,0,0,0,0,0,0,0,11,6,3,5,3,0,2,0,0,0,0,1,1,10,5,9,1,0,0,1,9,1,0,1,0,0,1,0,0,0,0.666666667,12.33333333,12.73624178,7.072916955,11.55316824,11.17254902,11.296,7.783212575,12.50615126,1.121212121,1.157840162,0.64299245,1.050288022,1.015686275,1.026909091,0.70756478,1.136922842,5.03,0,2,0,12.997965,9.000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.5543,25.81,94.67202888,151.9472915,13.81339014
312_O2,312,COCC(=O)Br,O,19.918976,8,1,17.62675841,-0.28403,-0.06121,0.04895,-0.1951,-0.15899,0,0,0,0,0,0,0,0,11,6,3,5,3,0,2,0,0,0,0,1,1,10,5,9,1,0,0,1,9,1,0,1,0,0,1,0,0,0,0.666666667,12.33333333,12.73624178,7.072916955,11.55316824,11.17254902,11.296,7.783212575,12.50615126,1.121212121,1.157840162,0.64299245,1.050288022,1.015686275,1.026909091,0.70756478,1.136922842,5.03,0,2,0,12.997965,9.000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.5543,25.81,94.67202888,151.9472915,13.81339014
313_O1,313,CC1CCC=C(C1=O)N(C)C,O,83.8735305,8,1,14.69790597,-0.29226,-0.11144,-0.01406,-0.50292,-0.33577,0,0,0,0,0,0,0,0,26,11,2,15,9,1,1,0,0,0,0,0,0,26,11,24,2,0,0,2,24,2,0,0,3,0,1,2,1,0,0.666666667,14,12.75705603,14.5364712,25.65258558,24.48235294,24.828,16.12808084,29.61479668,0.538461538,0.490656001,0.559095046,0.986637907,0.941628959,0.954923077,0.620310801,1.139030641,11.02,0.230769231,2,0,26.933895,17.626105,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.090909091,1.4309,45.175,166.3779367,153.1153641,5.889052465
313_N1,313,CC1CCC=C(C1=O)N(C)C,N,86.2207275,7,3,5.154284046,-0.37505,-0.28657,0.11048,-0.13246,-0.12674,0,0,0,0,0,0,0,0,26,11,2,15,9,1,1,0,0,0,0,0,0,26,11,24,2,0,0,2,24,2,0,0,3,0,1,2,1,0,0.666666667,14,12.75705603,14.5364712,25.65258558,24.48235294,24.828,16.12808084,29.61479668,0.538461538,0.490656001,0.559095046,0.986637907,0.941628959,0.954923077,0.620310801,1.139030641,11.02,0.230769231,2,0,26.933895,17.626105,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.090909091,1.4309,45.175,166.3779367,153.1153641,5.889052465
314_N1,314,CCC(C)CC(CC#N)C=O,N,48.0827145,7,1,17.41542015,-0.19832,-0.13545,-0.09093,0.02325,0.14572,-0.0412,-0.12725,-0.06914,0,0,0,0,0,26,11,2,15,9,1,1,0,0,0,0,0,0,25,10,23,1,1,0,2,23,1,1,1,0,0,2,3,2,0,0.777777778,14,12.75705603,14.5364712,25.65258558,24.48235294,24.828,16.12808084,29.61479668,0.538461538,0.490656001,0.559095046,0.986637907,0.941628959,0.954923077,0.620310801,1.139030641,10.02,0,2,0,26.933895,16.486105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,2.15138,43.856,176.0979367,153.1153641,5.889052465
314_O1,314,CCC(C)CC(CC#N)C=O,O,56.4685615,8,1,16.66106732,-0.30305,-0.17944,-0.04702,-0.00364,0.15712,-0.12725,-0.06914,0,0,0,0,0,0,26,11,2,15,9,1,1,0,0,0,0,0,0,25,10,23,1,1,0,2,23,1,1,1,0,0,2,3,2,0,0.777777778,14,12.75705603,14.5364712,25.65258558,24.48235294,24.828,16.12808084,29.61479668,0.538461538,0.490656001,0.559095046,0.986637907,0.941628959,0.954923077,0.620310801,1.139030641,10.02,0,2,0,26.933895,16.486105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,2.15138,43.856,176.0979367,153.1153641,5.889052465
315_O1,315,C(C(C=O)C=O)C(F)(F)F,O,43.002372,8,1,16.81683318,-0.3026,-0.1726,0.01125,0.247,0.5134,0,0,0,0,0,0,0,0,15,10,5,5,5,0,2,0,0,3,0,0,3,14,9,12,2,0,0,2,12,2,0,2,0,0,1,1,1,0,0.6,13,12.82892429,9.723831671,16.75091042,16.69411765,17.12,8.957464072,18.09882641,0.866666667,0.855261619,0.648255445,1.116727361,1.112941176,1.141333333,0.597164271,1.206588427,9.05,0,2,0,14.958965,10.091035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.333333333,0.9528,26.29,125.5465979,154.0241641,10.2682776
315_O2,315,C(C(C=O)C=O)C(F)(F)F,O,38.617787,8,1,17.24034483,-0.3026,-0.1726,0.01125,0.247,0.5134,0,0,0,0,0,0,0,0,15,10,5,5,5,0,2,0,0,3,0,0,3,14,9,12,2,0,0,2,12,2,0,2,0,0,1,1,1,0,0.6,13,12.82892429,9.723831671,16.75091042,16.69411765,17.12,8.957464072,18.09882641,0.866666667,0.855261619,0.648255445,1.116727361,1.112941176,1.141333333,0.597164271,1.206588427,9.05,0,2,0,14.958965,10.091035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.333333333,0.9528,26.29,125.5465979,154.0241641,10.2682776
316_O1,316,COC1CC=C(C(=O)C1)C=O,O,56.0799875,8,2,10.36608843,-0.38066,-0.27698,-0.02625,0.21676,0.03487,0.18768,0,0,0,0,0,0,0,21,11,3,10,8,0,3,0,0,0,0,0,0,21,11,18,3,0,0,3,18,3,0,1,2,1,0,3,0,0,0.5,13.66666667,12.83531763,12.85353633,21.43117261,20.6745098,21,13.43349102,23.70460645,0.650793651,0.611205601,0.612073159,1.020532029,0.984500467,1,0.639690048,1.128790783,11.03,0.285714286,3,0,22.43393,13.50407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.181818182,0.4896,39.185,153.0291858,154.0629942,7.336333056
316_O2,316,COC1CC=C(C(=O)C1)C=O,O,70.055524,8,1,16.05810588,-0.29397,-0.12604,-0.03491,0.19342,-0.26222,-0.15898,0,0,0,0,0,0,0,21,11,3,10,8,0,3,0,0,0,0,0,0,21,11,18,3,0,0,3,18,3,0,1,2,1,0,3,0,0,0.5,13.66666667,12.83531763,12.85353633,21.43117261,20.6745098,21,13.43349102,23.70460645,0.650793651,0.611205601,0.612073159,1.020532029,0.984500467,1,0.639690048,1.128790783,11.03,0.285714286,3,0,22.43393,13.50407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.181818182,0.4896,39.185,153.0291858,154.0629942,7.336333056
316_O3,316,COC1CC=C(C(=O)C1)C=O,O,68.4250885,8,1,16.50410263,-0.29777,-0.14497,0.01865,0.11878,-0.08601,0.1247,-0.19485,-0.15898,0,0,0,0,0,21,11,3,10,8,0,3,0,0,0,0,0,0,21,11,18,3,0,0,3,18,3,0,1,2,1,0,3,0,0,0.5,13.66666667,12.83531763,12.85353633,21.43117261,20.6745098,21,13.43349102,23.70460645,0.650793651,0.611205601,0.612073159,1.020532029,0.984500467,1,0.639690048,1.128790783,11.03,0.285714286,3,0,22.43393,13.50407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.181818182,0.4896,39.185,153.0291858,154.0629942,7.336333056
317_O1,317,CC1=C(C(=O)CC(C1)OC)C,O,93.7874185,8,1,16.33398879,-0.29446,-0.13384,-0.10558,-0.06264,-0.34568,-0.15898,0,0,0,0,0,0,0,25,11,2,14,9,0,2,0,0,0,0,0,0,25,11,23,2,0,0,2,23,2,0,0,1,2,2,3,0,0,0.666666667,14,12.83898093,14.22239284,24.87618354,23.77647059,24.12,15.55036048,28.32579967,0.56,0.513559237,0.568895713,0.995047342,0.951058824,0.9648,0.622014419,1.133031987,11.02,0.24,2,0,25.969102,16.648898,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.090909091,1.7007,43.412,164.171403,154.0993797,6.163975188
317_O2,317,CC1=C(C(=O)CC(C1)OC)C,O,61.932227,8,2,10.30750153,-0.38065,-0.27674,-0.02415,0.21558,-0.13091,-0.08427,0,0,0,0,0,0,0,25,11,2,14,9,0,2,0,0,0,0,0,0,25,11,23,2,0,0,2,23,2,0,0,1,2,2,3,0,0,0.666666667,14,12.83898093,14.22239284,24.87618354,23.77647059,24.12,15.55036048,28.32579967,0.56,0.513559237,0.568895713,0.995047342,0.951058824,0.9648,0.622014419,1.133031987,11.02,0.24,2,0,25.969102,16.648898,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.090909091,1.7007,43.412,164.171403,154.0993797,6.163975188
318_O1,318,CCC1CC=C(C(=O)C1)OC,O,80.762313,8,1,17.29574462,-0.29073,-0.09394,0.08054,-0.41087,-0.32082,-0.06914,0,0,0,0,0,0,0,25,11,2,14,9,0,2,0,0,0,0,0,0,25,11,23,2,0,0,2,23,2,0,0,3,0,1,3,1,0,0.666666667,14,12.83898093,14.22239284,24.87618354,23.77647059,24.12,15.55036048,28.32579967,0.56,0.513559237,0.568895713,0.995047342,0.951058824,0.9648,0.622014419,1.133031987,11.02,0.24,2,0,25.969102,16.648898,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.181818182,1.9058,43.114,164.171403,154.0993797,6.163975188
318_O2,318,CCC1CC=C(C(=O)C1)OC,O,53.110547,8,2,10.9835266,-0.49337,-0.25838,0.10071,-0.13894,-0.03586,-0.0574,-0.06914,0,0,0,0,0,0,25,11,2,14,9,0,2,0,0,0,0,0,0,25,11,23,2,0,0,2,23,2,0,0,3,0,1,3,1,0,0.666666667,14,12.83898093,14.22239284,24.87618354,23.77647059,24.12,15.55036048,28.32579967,0.56,0.513559237,0.568895713,0.995047342,0.951058824,0.9648,0.622014419,1.133031987,11.02,0.24,2,0,25.969102,16.648898,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.181818182,1.9058,43.114,164.171403,154.0993797,6.163975188
319_N1,319,CC(C)C(C#N)C(=O)N(C)C,N,53.047535,7,1,17.37928134,-0.19746,-0.1216,0.00568,0.27938,-0.43212,-0.27421,0,0,0,0,0,0,0,25,11,3,14,8,2,1,0,0,0,0,0,0,24,10,22,1,1,0,2,22,1,1,1,0,0,2,0,2,0,0.75,14,12.83931396,14.02352086,24.87181355,23.81176471,24.176,15.38748623,28.69789011,0.56,0.513572558,0.560940835,0.994872542,0.952470588,0.96704,0.615499449,1.147915604,10.03,0,2,0,25.697102,17.192898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.87038,42.635,169.798712,154.1106131,6.164424523
319_O1,319,CC(C)C(C#N)C(=O)N(C)C,O,74.056786,8,1,13.44975102,-0.27339,-0.03422,-0.25461,-0.12652,-0.14021,0,0,0,0,0,0,0,0,25,11,3,14,8,2,1,0,0,0,0,0,0,24,10,22,1,1,0,2,22,1,1,1,0,0,2,0,2,0,0.75,14,12.83931396,14.02352086,24.87181355,23.81176471,24.176,15.38748623,28.69789011,0.56,0.513572558,0.560940835,0.994872542,0.952470588,0.96704,0.615499449,1.147915604,10.03,0,2,0,25.697102,17.192898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.87038,42.635,169.798712,154.1106131,6.164424523
319_N2,319,CC(C)C(C#N)C(=O)N(C)C,N,38.7779425,7,3,4.743234086,-0.34767,-0.0908,0.0373,0.14769,-0.14021,0,0,0,0,0,0,0,0,25,11,3,14,8,2,1,0,0,0,0,0,0,24,10,22,1,1,0,2,22,1,1,1,0,0,2,0,2,0,0.75,14,12.83931396,14.02352086,24.87181355,23.81176471,24.176,15.38748623,28.69789011,0.56,0.513572558,0.560940835,0.994872542,0.952470588,0.96704,0.615499449,1.147915604,10.03,0,2,0,25.697102,17.192898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.87038,42.635,169.798712,154.1106131,6.164424523
320_O1,320,C1C(C(C(=O)N1)CC=O)C=O,O,94.593447,8,1,17.5310351,-0.27477,-0.05092,-0.35038,-0.05882,0.39744,0,0,0,0,0,0,0,0,20,11,4,9,7,1,3,0,0,0,0,0,0,20,11,17,3,0,0,3,17,3,0,3,0,0,1,1,2,0,0.571428571,13.66666667,12.91757556,12.340586,20.65040058,20.00392157,20.348,12.69289641,22.78769988,0.683333333,0.645878778,0.6170293,1.032520029,1.000196078,1.0174,0.63464482,1.139384994,11.04,0.25,3,1,21.197137,12.202863,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0.272727273,-0.8635,36.7347,146.7299612,155.0582431,7.752912157
320_N1,320,C1C(C(C(=O)N1)CC=O)C=O,N,35.446183,7,3,3.929851952,-0.35509,0.05936,-0.01606,0.20674,0.19911,0,0,0,0,0,0,0,0,20,11,4,9,7,1,3,0,0,0,0,0,0,20,11,17,3,0,0,3,17,3,0,3,0,0,1,1,2,0,0.571428571,13.66666667,12.91757556,12.340586,20.65040058,20.00392157,20.348,12.69289641,22.78769988,0.683333333,0.645878778,0.6170293,1.032520029,1.000196078,1.0174,0.63464482,1.139384994,11.04,0.25,3,1,21.197137,12.202863,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0.272727273,-0.8635,36.7347,146.7299612,155.0582431,7.752912157
320_O2,320,C1C(C(C(=O)N1)CC=O)C=O,O,63.68081,8,1,17.17686446,-0.30337,-0.18306,-0.06338,0.06263,0.37204,-0.06439,0,0,0,0,0,0,0,20,11,4,9,7,1,3,0,0,0,0,0,0,20,11,17,3,0,0,3,17,3,0,3,0,0,1,1,2,0,0.571428571,13.66666667,12.91757556,12.340586,20.65040058,20.00392157,20.348,12.69289641,22.78769988,0.683333333,0.645878778,0.6170293,1.032520029,1.000196078,1.0174,0.63464482,1.139384994,11.04,0.25,3,1,21.197137,12.202863,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0.272727273,-0.8635,36.7347,146.7299612,155.0582431,7.752912157
320_O3,320,C1C(C(C(=O)N1)CC=O)C=O,O,53.530627,8,1,16.95575963,-0.30299,-0.17784,-0.0292,0.09471,0.12021,0.19911,0,0,0,0,0,0,0,20,11,4,9,7,1,3,0,0,0,0,0,0,20,11,17,3,0,0,3,17,3,0,3,0,0,1,1,2,0,0.571428571,13.66666667,12.91757556,12.340586,20.65040058,20.00392157,20.348,12.69289641,22.78769988,0.683333333,0.645878778,0.6170293,1.032520029,1.000196078,1.0174,0.63464482,1.139384994,11.04,0.25,3,1,21.197137,12.202863,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0.272727273,-0.8635,36.7347,146.7299612,155.0582431,7.752912157
321_N1,321,CCC1CNC(=O)C1CC=O,N,37.7750015,7,3,4.132053812,-0.35554,0.05177,-0.0873,-0.04915,0.12997,0,0,0,0,0,0,0,0,24,11,3,13,8,1,2,0,0,0,0,0,0,24,11,22,2,0,0,2,22,2,0,2,0,0,2,2,2,0,0.75,14,12.92123886,13.7094425,24.09541151,23.10588235,23.468,14.80976587,27.4088931,0.583333333,0.538384953,0.571226771,1.003975479,0.962745098,0.977833333,0.617073578,1.142037213,11.03,0.208333333,2,1,24.732309,15.347691,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0.272727273,0.3476,40.9617,157.8721784,155.0946287,6.462276194
321_O1,321,CCC1CNC(=O)C1CC=O,O,101.1388185,8,1,16.94560176,-0.27479,-0.05139,-0.35794,-0.13004,0.14151,-0.06914,0,0,0,0,0,0,0,24,11,3,13,8,1,2,0,0,0,0,0,0,24,11,22,2,0,0,2,22,2,0,2,0,0,2,2,2,0,0.75,14,12.92123886,13.7094425,24.09541151,23.10588235,23.468,14.80976587,27.4088931,0.583333333,0.538384953,0.571226771,1.003975479,0.962745098,0.977833333,0.617073578,1.142037213,11.03,0.208333333,2,1,24.732309,15.347691,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0.272727273,0.3476,40.9617,157.8721784,155.0946287,6.462276194
321_O2,321,CCC1CNC(=O)C1CC=O,O,74.907448,8,1,17.05305803,-0.30338,-0.18308,-0.06383,0.05552,0.30793,-0.31941,-0.06914,0,0,0,0,0,0,24,11,3,13,8,1,2,0,0,0,0,0,0,24,11,22,2,0,0,2,22,2,0,2,0,0,2,2,2,0,0.75,14,12.92123886,13.7094425,24.09541151,23.10588235,23.468,14.80976587,27.4088931,0.583333333,0.538384953,0.571226771,1.003975479,0.962745098,0.977833333,0.617073578,1.142037213,11.03,0.208333333,2,1,24.732309,15.347691,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,0.272727273,0.3476,40.9617,157.8721784,155.0946287,6.462276194
322_O1,322,CC1CC(C1=O)C(=O)N(C)C,O,61.375621,8,1,17.65883872,-0.29852,-0.15086,-0.03645,0.20188,-0.29186,-0.27421,0,0,0,0,0,0,0,24,11,3,13,8,1,2,0,0,0,0,0,0,24,11,22,2,0,0,2,22,2,0,1,1,0,1,1,2,0,0.75,14,12.92123886,13.7094425,24.09541151,23.10588235,23.468,14.80976587,27.4088931,0.583333333,0.538384953,0.571226771,1.003975479,0.962745098,0.977833333,0.617073578,1.142037213,11.03,0.166666667,2,0,24.732309,16.487691,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.090909091,0.2997,40.972,157.8721784,155.0946287,6.462276194
322_O2,322,CC1CC(C1=O)C(=O)N(C)C,O,102.154887,8,1,15.35628889,-0.27409,-0.04193,-0.29254,-0.10365,-0.05388,-0.07129,0,0,0,0,0,0,0,24,11,3,13,8,1,2,0,0,0,0,0,0,24,11,22,2,0,0,2,22,2,0,1,1,0,1,1,2,0,0.75,14,12.92123886,13.7094425,24.09541151,23.10588235,23.468,14.80976587,27.4088931,0.583333333,0.538384953,0.571226771,1.003975479,0.962745098,0.977833333,0.617073578,1.142037213,11.03,0.166666667,2,0,24.732309,16.487691,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.090909091,0.2997,40.972,157.8721784,155.0946287,6.462276194
322_N1,322,CC1CC(C1=O)C(=O)N(C)C,N,37.567587,7,3,4.735494484,-0.3482,-0.09838,-0.00068,0.17056,-0.05388,-0.07129,0,0,0,0,0,0,0,24,11,3,13,8,1,2,0,0,0,0,0,0,24,11,22,2,0,0,2,22,2,0,1,1,0,1,1,2,0,0.75,14,12.92123886,13.7094425,24.09541151,23.10588235,23.468,14.80976587,27.4088931,0.583333333,0.538384953,0.571226771,1.003975479,0.962745098,0.977833333,0.617073578,1.142037213,11.03,0.166666667,2,0,24.732309,16.487691,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.090909091,0.2997,40.972,157.8721784,155.0946287,6.462276194
323_N1,323,CCN(C)C(=O)N(C)CC#N,N,47.6521325,7,3,4.043918944,-0.32798,0.02182,-0.35274,-0.15668,0.19634,0,0,0,0,0,0,0,0,24,11,4,13,7,3,1,0,0,0,0,0,0,23,10,21,1,1,0,2,21,1,1,0,0,0,3,0,0,0,0.714285714,14,12.92157189,13.51057053,24.09104151,23.14117647,23.524,14.64689162,27.78098354,0.583333333,0.538398829,0.562940439,1.003793396,0.964215686,0.980166667,0.610287151,1.157540981,10.04,0,2,0,24.460309,17.899691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.51348,41.943,163.4994874,155.105862,6.462744251
323_O1,323,CCN(C)C(=O)N(C)CC#N,O,97.481497,8,1,15.18528094,-0.24842,0.07141,-0.57097,-0.41946,0.12181,0,0,0,0,0,0,0,0,24,11,4,13,7,3,1,0,0,0,0,0,0,23,10,21,1,1,0,2,21,1,1,0,0,0,3,0,0,0,0.714285714,14,12.92157189,13.51057053,24.09104151,23.14117647,23.524,14.64689162,27.78098354,0.583333333,0.538398829,0.562940439,1.003793396,0.964215686,0.980166667,0.610287151,1.157540981,10.04,0,2,0,24.460309,17.899691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.51348,41.943,163.4994874,155.105862,6.462744251
323_N2,323,CCN(C)C(=O)N(C)CC#N,N,42.2803595,7,3,4.007495786,-0.3144,0.12697,-0.09642,-0.26278,-0.07453,0,0,0,0,0,0,0,0,24,11,4,13,7,3,1,0,0,0,0,0,0,23,10,21,1,1,0,2,21,1,1,0,0,0,3,0,0,0,0.714285714,14,12.92157189,13.51057053,24.09104151,23.14117647,23.524,14.64689162,27.78098354,0.583333333,0.538398829,0.562940439,1.003793396,0.964215686,0.980166667,0.610287151,1.157540981,10.04,0,2,0,24.460309,17.899691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.51348,41.943,163.4994874,155.105862,6.462744251
323_N3,323,CCN(C)C(=O)N(C)CC#N,N,45.2839315,7,1,17.44207714,-0.19634,-0.11243,-0.0029,-0.18565,0.14619,-0.29275,-0.26278,-0.07453,0,0,0,0,0,24,11,4,13,7,3,1,0,0,0,0,0,0,23,10,21,1,1,0,2,21,1,1,0,0,0,3,0,0,0,0.714285714,14,12.92157189,13.51057053,24.09104151,23.14117647,23.524,14.64689162,27.78098354,0.583333333,0.538398829,0.562940439,1.003793396,0.964215686,0.980166667,0.610287151,1.157540981,10.04,0,2,0,24.460309,17.899691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.51348,41.943,163.4994874,155.105862,6.462744251
324_N1,324,CN(C)C1=CSC=C1C=O,N,82.4400075,7,3,4.75434135,-0.37641,-0.3065,0.03029,0.11291,0,0,0,0,0,0,0,5,5,19,10,3,9,7,1,1,1,0,0,0,0,0,19,10,13,1,0,5,6,16,3,0,3,1,1,0,0,0,0,0.285714286,13.66666667,12.92273749,12.09804254,19.06591406,18.31764706,18.524,13.46894431,21.28897516,0.719298246,0.680144078,0.636739081,1.003469161,0.964086687,0.974947368,0.708891806,1.120472377,10.03,0.263157895,3,0,22.493137,14.066863,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.2,1.6266,44.0335,136.7585317,155.0404849,8.160025521
324_S1,324,CN(C)C1=CSC=C1C=O,S,11.7510455,16,2,15.3904186,-0.14943,-0.1312,0.12571,-0.09822,-0.27361,0,0,0,0,0,0,5,5,19,10,3,9,7,1,1,1,0,0,0,0,0,19,10,13,1,0,5,6,16,3,0,3,1,1,0,0,0,0,0.285714286,13.66666667,12.92273749,12.09804254,19.06591406,18.31764706,18.524,13.46894431,21.28897516,0.719298246,0.680144078,0.636739081,1.003469161,0.964086687,0.974947368,0.708891806,1.120472377,10.03,0.263157895,3,0,22.493137,14.066863,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.2,1.6266,44.0335,136.7585317,155.0404849,8.160025521
324_O1,324,CN(C)C1=CSC=C1C=O,O,83.099008,8,1,17.45433976,-0.29778,-0.1453,0.01311,0.07409,-0.36212,-0.27361,0,0,0,0,0,5,5,19,10,3,9,7,1,1,1,0,0,0,0,0,19,10,13,1,0,5,6,16,3,0,3,1,1,0,0,0,0,0.285714286,13.66666667,12.92273749,12.09804254,19.06591406,18.31764706,18.524,13.46894431,21.28897516,0.719298246,0.680144078,0.636739081,1.003469161,0.964086687,0.974947368,0.708891806,1.120472377,10.03,0.263157895,3,0,22.493137,14.066863,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.2,1.6266,44.0335,136.7585317,155.0404849,8.160025521
325_N1,325,CC1=C(C=CN=C1F)[N+](=O)[O-],N,76.1965685,7,2,11.61514062,-0.22762,0.03145,0.0479,0.3687,0.5166,0,0,0,0,0,0,6,6,16,11,5,5,6,2,2,0,0,1,0,0,1,16,11,9,1,0,6,7,12,4,0,2,2,1,1,0,0,0,0.166666667,13.33333333,12.99778563,10.9466495,17.16387473,16.95686275,17.296,10.60776347,18.58574949,0.833333333,0.812361602,0.684165594,1.07274217,1.059803922,1.081,0.662985217,1.161609343,11.05,0.375,3,0,17.714965,8.435035,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.090909091,1.43732,35.5864,124.1716096,156.0335056,9.752094101
325_O1,325,CC1=C(C=CN=C1F)[N+](=O)[O-],O,24.61337,8,1,16.93075285,-0.2583,-0.19558,-0.17595,-0.05949,0.24246,0,0,0,0,0,0,6,6,16,11,5,5,6,2,2,0,0,1,0,0,1,16,11,9,1,0,6,7,12,4,0,2,2,1,1,0,0,0,0.166666667,13.33333333,12.99778563,10.9466495,17.16387473,16.95686275,17.296,10.60776347,18.58574949,0.833333333,0.812361602,0.684165594,1.07274217,1.059803922,1.081,0.662985217,1.161609343,11.05,0.375,3,0,17.714965,8.435035,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.090909091,1.43732,35.5864,124.1716096,156.0335056,9.752094101
325_O2,325,CC1=C(C=CN=C1F)[N+](=O)[O-],O,24.6369995,8,1,17.2119843,-0.2583,-0.19558,-0.17595,-0.05949,0.24246,0,0,0,0,0,0,6,6,16,11,5,5,6,2,2,0,0,1,0,0,1,16,11,9,1,0,6,7,12,4,0,2,2,1,1,0,0,0,0.166666667,13.33333333,12.99778563,10.9466495,17.16387473,16.95686275,17.296,10.60776347,18.58574949,0.833333333,0.812361602,0.684165594,1.07274217,1.059803922,1.081,0.662985217,1.161609343,11.05,0.375,3,0,17.714965,8.435035,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.090909091,1.43732,35.5864,124.1716096,156.0335056,9.752094101
326_N1,326,C1CN(C(C1CC=O)C#N)F,N,75.0255955,7,3,5.946024157,-0.12889,-0.10131,0.10727,0.00979,0.19914,0,0,0,0,0,0,0,0,20,11,4,9,7,2,1,0,0,1,0,0,1,20,11,18,1,1,0,2,18,1,1,1,0,0,1,3,1,0,0.714285714,13.66666667,13.00144894,12.315506,20.60888565,20.05882353,20.416,12.72463293,23.20694271,0.683333333,0.650072447,0.6157753,1.030444283,1.002941176,1.0208,0.636231647,1.160347136,11.04,0.25,3,0,21.250137,12.149863,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0.181818182,0.67398,36.003,146.2138268,156.0698911,7.803494556
